"","FeatureName","FeatureID","AvgRank"
"4456","cg07570652",1840,3820.6
"4457","cg20816478",4577,3820.8
"4458","cg03338510",863,3821.4
"4459","cg13886135",3204,3821.4
"4460","cg08712190",2088,3822
"4461","cg08119295",1943,3822.8
"4462","cg01948589",502,3823.8
"4463","cg17809280",4016,3823.8
"4464","cg10931423",2555,3824.8
"4465","cg11942329",2770,3824.8
"4466","cg17284326",3916,3825
"4467","cg12311377",2851,3825.2
"4468","cg18159860",4087,3825.2
"4469","cg04027045",1054,3825.8
"4470","cg01008415",251,3826.4
"4471","cg03781098",983,3826.6
"4472","cg09449104",2238,3826.6
"4473","cg00242341",59,3826.8
"4474","cg11429969",2661,3827
"4475","cg11709763",2722,3827
"4476","cg27563968",5887,3827.2
"4477","cg14180491",3277,3827.4
"4478","cg05351357",1356,3827.6
"4479","cg24619276",5300,3827.8
"4480","cg16692090",3796,3828.2
"4481","cg24382198",5251,3829
"4482","cg12718528",2951,3829.6
"4483","cg14786381",3411,3829.6
"4484","cg06315569",1552,3829.8
"4485","cg10292915",2430,3830.8
"4486","cg14180938",3278,3831
"4487","cg00943851",232,3831.2
"4488","cg08041408",1931,3831.2
"4489","cg16024891",3636,3831.2
"4490","cg22558265",4900,3831.2
"4491","cg09775169",2303,3831.6
"4492","cg24522339",5280,3831.6
"4493","cg21172159",4642,3832.4
"4494","cg26232655",5610,3832.4
"4495","cg09758842",2298,3832.6
"4496","cg03456771",893,3833.4
"4497","cg05310260",1347,3833.6
"4498","cg24138084",5198,3834
"4499","cg03567814",918,3835
"4500","cg05155289",1305,3835
"4501","cg13153796",3039,3835.2
"4502","cg13219604",3051,3835.4
"4503","cg12806613",2966,3836.8
"4504","cg04855826",1234,3837
"4505","cg14075579",3253,3837.8
"4506","cg03192231",830,3838.4
"4507","cg24516711",5278,3838.4
"4508","cg12570429",2919,3838.8
"4509","cg02531479",641,3839
"4510","cg15064753",3461,3839.2
"4511","cg16791143",3822,3839.8
"4512","cg12337575",2854,3840
"4513","cg10994513",2569,3840.2
"4514","cg22450406",4877,3840.2
"4515","cg26543139",5672,3840.6
"4516","cg02108015",537,3841.2
"4517","cg07660693",1859,3841.4
"4518","cg00862307",214,3841.6
"4519","cg04756252",1208,3841.6
"4520","cg18826453",4212,3841.6
"4521","cg03130090",822,3841.8
"4522","cg18339298",4119,3842.8
"4523","cg21905818",4760,3843.2
"4524","cg22680139",4919,3843.2
"4525","cg05933703",1487,3843.8
"4526","cg11225091",2619,3844.4
"4527","cg08852968",2112,3844.6
"4528","cg04841121",1230,3844.8
"4529","cg13130025",3029,3844.8
"4530","cg22534374",4895,3845.2
"4531","cg25570328",5493,3845.2
"4532","cg17225426",3906,3845.8
"4533","cg26886056",5750,3846
"4534","cg05442717",1377,3846.2
"4535","cg20482143",4514,3847.4
"4536","cg15127613",3475,3847.6
"4537","cg21224380",4656,3848
"4538","cg02654923",679,3848.2
"4539","cg11834744",2751,3848.2
"4540","cg17385088",3932,3850.6
"4541","cg00773653",192,3850.8
"4542","cg17888232",4036,3850.8
"4543","cg20898773",4596,3850.8
"4544","cg12557133",2916,3851.4
"4545","cg20311754",4479,3851.6
"4546","cg23745444",5117,3851.6
"4547","cg08127694",1947,3852.2
"4548","cg06417592",1571,3852.4
"4549","cg18193259",4091,3852.4
"4550","cg06021774",1510,3852.6
"4551","cg11704309",2719,3852.6
"4552","cg22549408",4898,3852.8
"4553","cg02718002",696,3853.2
"4554","cg17619208",3980,3853.8
"4555","cg09820378",2311,3854
"4556","cg19518104",4327,3855.2
"4557","cg25304681",5445,3855.2
"4558","cg03874201",1007,3855.6
"4559","cg07701567",1867,3856.4
"4560","cg17954695",4048,3856.6
"4561","cg02646394",676,3858
"4562","cg12069042",2792,3858.8
"4563","cg23050394",4975,3859.2
"4564","cg00600916",154,3859.4
"4565","cg11646294",2704,3861
"4566","cg00413030",104,3861.6
"4567","cg00738849",183,3862.8
"4568","cg16524716",3750,3863.6
"4569","cg24772581",5345,3864
"4570","cg23188704",5000,3864.2
"4571","cg24656207",5308,3864.2
"4572","cg22005634",4787,3864.4
"4573","cg09158774",2169,3865
"4574","cg18384228",4129,3865
"4575","cg09187549",2181,3865.6
"4576","cg02466016",627,3867
"4577","cg14621053",3383,3867
"4578","cg01805493",462,3868.2
"4579","cg14018153",3237,3868.2
"4580","cg19860636",4398,3868.2
"4581","cg26879899",5748,3868.2
"4582","cg12004206",2779,3868.4
"4583","cg04350913",1121,3869.2
"4584","cg05527650",1404,3869.8
"4585","cg01587630",401,3870
"4586","cg07781678",1878,3871
"4587","cg19152840",4264,3871
"4588","cg00877739",222,3871.2
"4589","cg17807889",4014,3871.2
"4590","cg01271695",324,3872.2
"4591","cg05889642",1479,3872.2
"4592","cg26700447",5707,3872.6
"4593","cg00369443",86,3872.8
"4594","cg17666418",3986,3873
"4595","cg02513556",638,3873.4
"4596","cg27080287",5787,3874
"4597","cg01258031",317,3874.2
"4598","cg10560052",2488,3874.6
"4599","cg21936763",4771,3875.6
"4600","cg11539857",2680,3875.8
"4601","cg05534676",1406,3876.2
"4602","cg21036336",4620,3876.4
"4603","cg00699486",170,3877
"4604","cg05312685",1349,3877
"4605","cg01998754",518,3877.8
"4606","cg17684858",3988,3878.2
"4607","cg07454491",1809,3878.4
"4608","cg18842300",4214,3878.8
"4609","cg18553223",4155,3879
"4610","cg02641397",673,3879.2
"4611","cg12305798",2849,3879.4
"4612","cg26897236",5751,3879.4
"4613","cg09900242",2335,3879.8
"4614","cg05784594",1460,3880.2
"4615","cg02699090",693,3881.2
"4616","cg15850390",3601,3881.4
"4617","cg16686242",3795,3882.6
"4618","cg18045290",4069,3883.6
"4619","cg04056179",1060,3884
"4620","cg13683939",3154,3884.4
"4621","cg15092343",3468,3884.6
"4622","cg04052606",1059,3885.6
"4623","cg14512326",3354,3885.8
"4624","cg10893986",2548,3886.6
"4625","cg11060276",2581,3887.8
"4626","cg17285208",3917,3888
"4627","cg04259935",1105,3888.6
"4628","cg04756127",1207,3888.6
"4629","cg21787390",4738,3889.2
"4630","cg03349504",869,3889.6
"4631","cg17896927",4037,3889.8
"4632","cg08247600",1984,3890.4
"4633","cg05093469",1290,3891.2
"4634","cg09866409",2324,3891.2
"4635","cg06171908",1533,3891.6
"4636","cg12869097",2980,3892
"4637","cg01024175",254,3892.4
"4638","cg09899496",2333,3892.6
"4639","cg01709551",434,3894
"4640","cg14520892",3359,3894.4
"4641","cg07296835",1773,3894.8
"4642","cg15850063",3600,3895
"4643","cg10433390",2457,3895.2
"4644","cg20879601",4593,3896
"4645","cg19655070",4356,3896.6
"4646","cg05994672",1507,3897
"4647","cg24875415",5364,3897.6
"4648","cg20057595",4440,3898.6
"4649","cg22891561",4950,3899.2
"4650","cg27437868",5861,3899.8
"4651","cg21999939",4786,3900
"4652","cg11234013",2622,3900.8
"4653","cg21467108",4699,3901
"4654","cg21726325",4729,3901
"4655","cg15946262",3615,3901.4
"4656","cg20402658",4493,3901.6
"4657","cg01361499",348,3902
"4658","cg20332195",4484,3902.2
"4659","cg26046877",5573,3902.2
"4660","cg21882188",4757,3902.8
"4661","cg00730260",179,3903.2
"4662","cg02835848",730,3903.2
"4663","cg08445694",2030,3903.2
"4664","cg00481499",120,3903.4
"4665","cg12622520",2932,3903.8
"4666","cg05227989",1324,3904.4
"4667","cg02594183",662,3904.8
"4668","cg09148344",2166,3905
"4669","cg12090994",2798,3906.8
"4670","cg03304378",855,3907.4
"4671","cg02891817",745,3909.8
"4672","cg08743050",2097,3911
"4673","cg14514130",3355,3911
"4674","cg03645061",939,3911.6
"4675","cg08217354",1976,3911.6
"4676","cg15595571",3560,3911.6
"4677","cg21219525",4655,3911.6
"4678","cg24355240",5246,3911.6
"4679","cg08282428",1991,3911.8
"4680","cg08443717",2029,3912.2
"4681","cg17297328",3919,3912.2
"4682","cg00311751",77,3915
"4683","cg08099115",1940,3915.2
"4684","cg24274662",5233,3915.8
"4685","cg14002714",3234,3916.2
"4686","cg26906285",5754,3917.4
"4687","cg24857117",5360,3918.8
"4688","cg08580602",2061,3919.4
"4689","cg19678111",4364,3920.2
"4690","cg04077047",1066,3920.4
"4691","cg14788003",3412,3920.6
"4692","cg02388788",610,3921.2
"4693","cg25624009",5502,3921.8
"4694","cg02811362",722,3922.8
"4695","cg10494770",2468,3923.4
"4696","cg15412313",3529,3923.6
"4697","cg18459957",4137,3924.8
"4698","cg03472798",901,3925.2
"4699","cg24480277",5270,3926
"4700","cg07227301",1756,3926.4
"4701","cg07396746",1798,3927.4
"4702","cg07224169",1754,3927.8
"4703","cg26806713",5731,3927.8
"4704","cg18365406",4124,3928.2
"4705","cg14188650",3280,3928.8
"4706","cg24963653",5378,3929.4
"4707","cg26556719",5678,3929.8
"4708","cg01398859",356,3932
"4709","cg01929314",496,3932
"4710","cg08322280",2001,3932.4
"4711","cg23930763",5150,3932.4
"4712","cg11721491",2725,3933
"4713","cg27504369",5872,3933.4
"4714","cg23515411",5075,3934.8
"4715","cg11673833",2711,3935
"4716","cg20018992",4432,3935
"4717","cg02538280",644,3935.2
"4718","cg19907055",4406,3935.6
"4719","cg03505654",904,3935.8
"4720","cg03876032",1008,3935.8
"4721","cg20433103",4502,3935.8
"4722","cg18798934",4208,3936.6
"4723","cg26083141",5580,3936.8
"4724","cg16328394",3706,3937.4
"4725","cg20331241",4483,3937.8
"4726","cg24663315",5309,3937.8
"4727","cg12432145",2880,3938.6
"4728","cg07373589",1793,3939.4
"4729","cg14302471",3306,3942.2
"4730","cg25179313",5417,3942.8
"4731","cg00563768",143,3944.2
"4732","cg24034992",5174,3944.4
"4733","cg14494607",3349,3945
"4734","cg17834794",4023,3946.4
"4735","cg03281369",850,3946.8
"4736","cg19841653",4395,3947.4
"4737","cg00039564",11,3947.6
"4738","cg02089014",533,3948.4
"4739","cg18003012",4060,3948.4
"4740","cg15893285",3610,3948.6
"4741","cg17462559",3947,3949.4
"4742","cg00264578",62,3949.6
"4743","cg14370927",3321,3950
"4744","cg27014522",5772,3950.2
"4745","cg13822242",3184,3950.8
"4746","cg16421653",3728,3950.8
"4747","ch.10.410979F",5904,3952
"4748","cg05589564",1416,3952.2
"4749","cg21343191",4680,3952.8
"4750","cg17419815",3940,3953.2
"4751","cg20539816",4521,3953.2
"4752","cg22911934",4953,3953.2
"4753","cg12456379",2887,3953.8
"4754","cg13804196",3181,3953.8
"4755","cg11166453",2607,3954
"4756","cg04338735",1118,3954.2
"4757","cg11396411",2654,3954.6
"4758","cg11869193",2758,3955
"4759","cg06734820",1630,3956.2
"4760","cg19584075",4339,3956.8
"4761","cg03038726",799,3957.2
"4762","cg10895168",2550,3957.4
"4763","cg15800907",3591,3957.4
"4764","cg19329999",4291,3957.4
"4765","cg09749656",2295,3957.6
"4766","cg07212848",1749,3957.8
"4767","cg25257900",5431,3958
"4768","cg26953856",5762,3958.6
"4769","cg21269843",4669,3959
"4770","cg26369576",5641,3960
"4771","cg17912283",4043,3960.2
"4772","cg16720616",3807,3961.6
"4773","cg22983460",4965,3961.6
"4774","cg02116416",539,3961.8
"4775","cg09208571",2185,3962.6
"4776","cg01002891",248,3963.8
"4777","cg25081912",5401,3963.8
"4778","cg11891256",2760,3966.2
"4779","cg00457932",116,3966.4
"4780","cg03534655",910,3966.4
"4781","cg15950413",3616,3967
"4782","cg06905387",1677,3967.6
"4783","cg27172877",5802,3968
"4784","cg00841868",207,3969.4
"4785","cg10859192",2539,3969.6
"4786","cg16613750",3775,3969.8
"4787","cg11384661",2650,3970.4
"4788","cg27394814",5850,3971.2
"4789","cg05412855",1371,3971.4
"4790","cg07473550",1816,3971.4
"4791","cg14679653",3396,3972
"4792","cg18327586",4114,3972.8
"4793","cg20390554",4490,3973.4
"4794","cg11309866",2631,3973.8
"4795","cg08792703",2105,3974.2
"4796","cg02574022",656,3974.4
"4797","cg12461287",2889,3975
"4798","cg05161004",1307,3976
"4799","cg25352397",5452,3976
"4800","cg25356736",5454,3976.4
"4801","cg09867531",2325,3976.6
"4802","cg16531660",3752,3976.8
"4803","cg11681366",2714,3978.2
"4804","cg03971527",1031,3978.8
"4805","cg07490447",1822,3980.2
"4806","cg12109221",2802,3980.2
"4807","cg03420881",883,3981.6
"4808","cg22757418",4928,3983
"4809","cg24615189",5299,3984
"4810","cg03844894",998,3985.8
"4811","cg17088185",3877,3985.8
"4812","cg14240735",3293,3986
"4813","cg17955329",4049,3986
"4814","cg01231757",307,3986.4
"4815","cg06155303",1530,3987
"4816","cg04167833",1078,3987.2
"4817","cg09390186",2222,3987.4
"4818","cg02133140",542,3987.8
"4819","cg08693281",2083,3988
"4820","cg20454213",4508,3988
"4821","cg27363280",5845,3988
"4822","cg02323405",591,3988.8
"4823","cg14438453",3336,3989.2
"4824","cg09931939",2343,3989.4
"4825","cg20792590",4572,3989.6
"4826","cg23399257",5054,3990
"4827","cg24680320",5320,3990
"4828","cg05797821",1462,3990.4
"4829","cg08955859",2137,3991.2
"4830","cg14120476",3262,3992.2
"4831","cg09447621",2237,3992.6
"4832","cg04699566",1192,3993.2
"4833","cg05869732",1472,3993.4
"4834","cg08509270",2044,3993.4
"4835","cg08430598",2024,3993.6
"4836","cg16325251",3705,3994.2
"4837","cg23171972",4998,3994.4
"4838","cg03541887",912,3995.2
"4839","cg05453458",1380,3995.4
"4840","cg09975561",2353,3996.6
"4841","cg26838691",5741,3997.6
"4842","cg10105244",2386,3998.2
"4843","cg05364884",1361,4000
"4844","cg01938973",499,4001
"4845","cg23719663",5109,4001
"4846","cg15143938",3480,4001.6
"4847","cg09368704",2220,4002
"4848","cg19256474",4279,4002.2
"4849","cg27528242",5877,4002.4
"4850","cg02930033",762,4002.6
"4851","cg02911408",757,4004.2
"4852","cg15404971",3528,4004.4
"4853","cg26065247",5576,4005.4
"4854","cg26557540",5679,4005.6
"4855","cg22645859",4909,4007
"4856","cg07277190",1767,4007.8
"4857","cg00717364",174,4008
"4858","ch.5.2522686R",5920,4008.2
"4859","cg20336857",4485,4008.8
"4860","cg09842892",2317,4010
"4861","cg16634901",3778,4010.2
"4862","cg15835542",3598,4010.6
"4863","cg17883223",4034,4010.6
"4864","cg26873158",5744,4011.2
"4865","cg09700327",2285,4011.8
"4866","cg16680433",3792,4012
"4867","cg09307530",2212,4012.4
"4868","cg12463256",2891,4013.2
"4869","cg01566282",399,4013.6
"4870","cg08930944",2131,4013.6
"4871","cg01116161",281,4014.2
"4872","cg24903159",5368,4015
"4873","cg01380533",352,4015.4
"4874","cg13161852",3041,4015.4
"4875","cg23342105",5050,4015.6
"4876","cg12419766",2877,4015.8
"4877","cg14028684",3240,4016
"4878","cg23483790",5065,4016.4
"4879","cg25988710",5562,4018.4
"4880","cg05148373",1302,4018.8
"4881","cg23304298",5037,4019.2
"4882","cg01609275",409,4019.6
"4883","cg24541550",5285,4020
"4884","cg08620245",2069,4020.6
"4885","cg14295915",3304,4020.8
"4886","cg09225462",2191,4021
"4887","cg20914572",4598,4021.2
"4888","cg13083035",3016,4022
"4889","cg01058902",260,4022.6
"4890","cg02997962",784,4023
"4891","cg06686789",1620,4023
"4892","cg20775044",4566,4027
"4893","cg06740578",1633,4027.4
"4894","cg06937489",1685,4027.4
"4895","cg13963693",3218,4028.2
"4896","cg21804814",4739,4029.2
"4897","cg19697842",4368,4030
"4898","cg23259384",5027,4030
"4899","cg04289314",1110,4031.4
"4900","cg07344627",1785,4032.2
"4901","cg03635863",934,4035.8
"4902","cg08395108",2015,4036
"4903","cg22573359",4901,4036
"4904","cg00230509",57,4036.4
"4905","cg06563229",1599,4036.4
"4906","cg10947826",2562,4036.8
"4907","cg05953911",1496,4037
"4908","cg04251911",1103,4037.4
"4909","cg03641492",938,4037.8
"4910","cg26389756",5647,4038.4
"4911","cg02577944",659,4038.8
"4912","cg15356966",3521,4041.4
"4913","cg02103202",535,4043.2
"4914","cg07313373",1779,4043.6
"4915","cg09110634",2159,4043.8
"4916","cg04401067",1126,4044.4
"4917","cg02149899",550,4044.6
"4918","cg16072777",3644,4044.8
"4919","cg03719032",965,4045.2
"4920","cg19745415",4375,4045.4
"4921","cg12389043",2868,4046
"4922","cg25285186",5440,4046.2
"4923","cg26876914",5745,4046.4
"4924","cg17163752",3890,4046.6
"4925","cg03884792",1009,4047
"4926","cg05134041",1300,4047.4
"4927","cg17535647",3968,4047.4
"4928","cg13434989",3089,4047.8
"4929","cg18470295",4139,4048.2
"4930","cg19363889",4304,4048.4
"4931","cg18301583",4108,4048.8
"4932","cg18754342",4197,4049
"4933","cg15834814",3597,4049.8
"4934","cg03836611",995,4051
"4935","cg20673819",4550,4052.2
"4936","cg02921624",759,4052.8
"4937","cg10130460",2392,4053
"4938","cg12688521",2949,4054.4
"4939","cg25682188",5510,4055.4
"4940","cg13418795",3086,4055.8
"4941","cg25498326",5480,4056.2
"4942","cg07198258",1745,4056.6
"4943","cg26013540",5567,4056.6
"4944","cg08776641",2102,4057
"4945","cg10698327",2509,4057.6
"4946","cg11643285",2703,4057.6
"4947","cg21839211",4744,4057.6
"4948","cg01003303",249,4060.2
"4949","cg10021935",2365,4060.2
"4950","cg13008977",3000,4060.6
"4951","cg01382768",353,4060.8
"4952","cg01793068",460,4063
"4953","cg19369022",4306,4063.2
"4954","cg01894508",487,4063.4
"4955","cg19094597",4257,4063.6
"4956","cg17469321",3949,4064.4
"4957","cg27435491",5860,4064.4
"4958","cg19630376",4348,4065
"4959","cg01968728",512,4065.2
"4960","cg13532829",3112,4065.4
"4961","cg01961936",508,4065.6
"4962","cg15140902",3479,4065.6
"4963","cg08896942",2122,4068
"4964","cg19481013",4322,4068.8
"4965","cg14577174",3371,4069
"4966","cg10174091",2403,4069.2
"4967","cg25147026",5413,4069.6
"4968","cg16996343",3851,4070
"4969","cg01966974",510,4070.2
"4970","cg04799343",1217,4070.4
"4971","cg06399844",1568,4070.8
"4972","cg06702850",1626,4071.4
"4973","cg07417348",1804,4072.2
"4974","cg22804352",4934,4072.6
"4975","cg00522049",131,4073.2
"4976","cg16755114",3814,4073.2
"4977","ch.1.30340112R",5901,4074
"4978","cg26791349",5724,4074.4
"4979","cg05742082",1448,4076.4
"4980","cg24736274",5337,4076.4
"4981","cg15326144",3511,4077.6
"4982","cg00528351",134,4078.4
"4983","cg00646084",164,4078.6
"4984","cg05663480",1429,4078.6
"4985","cg06298266",1549,4078.8
"4986","cg01920011",495,4079.2
"4987","cg17178218",3896,4079.2
"4988","cg17217017",3905,4079.2
"4989","cg03406844",880,4079.6
"4990","cg24438135",5264,4079.6
"4991","cg03026311",796,4080
"4992","cg00457389",115,4081.4
"4993","cg20963047",4606,4082
"4994","cg02389195",611,4082.4
"4995","cg08213221",1974,4082.6
"4996","cg00788710",195,4082.8
"4997","cg03945902",1025,4083.2
"4998","cg22952895",4959,4084.6
"4999","cg02142483",547,4085
"5000","cg00264500",61,4085.8
"5001","cg04303809",1113,4087.4
"5002","cg20871721",4590,4087.4
"5003","cg17481047",3953,4088
"5004","cg05221664",1320,4090.4
"5005","cg22686124",4920,4090.6
"5006","cg06206174",1538,4091.6
"5007","cg03554765",916,4092
"5008","cg22440573",4875,4092
"5009","cg05872614",1473,4092.4
"5010","cg12366423",2864,4092.4
"5011","cg09917591",2340,4093.2
"5012","cg02289903",586,4093.6
"5013","cg23433503",5058,4093.8
"5014","cg16682214",3794,4094.6
"5015","cg16226037",3684,4095.6
"5016","cg01170114",296,4095.8
"5017","cg18723276",4191,4097.2
"5018","cg02826439",725,4097.6
"5019","cg17036690",3858,4098.4
"5020","cg11715966",2724,4099
"5021","cg07507085",1827,4099.2
"5022","cg18658231",4181,4099.2
"5023","cg24781702",5346,4099.2
"5024","cg05409752",1370,4099.4
"5025","cg02972640",776,4099.8
"5026","cg18478753",4140,4100
"5027","cg05120527",1294,4100.2
"5028","cg06619428",1612,4100.6
"5029","cg03652257",941,4101
"5030","cg27169020",5801,4102.4
"5031","cg12784990",2961,4102.6
"5032","cg20972380",4610,4103.2
"5033","cg08416676",2018,4103.6
"5034","cg09522532",2255,4103.8
"5035","cg12220696",2829,4103.8
"5036","cg23332223",5046,4103.8
"5037","cg02611374",664,4104.2
"5038","cg13878360",3201,4104.4
"5039","cg08954277",2136,4104.8
"5040","cg18861810",4217,4104.8
"5041","cg06834235",1656,4105.4
"5042","cg22531668",4893,4105.6
"5043","cg25020550",5390,4106.6
"5044","cg13869635",3198,4107
"5045","cg13725124",3160,4107.4
"5046","cg02296564",587,4108.6
"5047","cg11822932",2748,4108.6
"5048","cg08181476",1963,4108.8
"5049","cg10316510",2435,4108.8
"5050","cg00156669",37,4109
"5051","cg18587137",4162,4109.8
"5052","cg24672401",5314,4110
"5053","cg15183961",3487,4110.8
"5054","cg00744199",185,4111.6
"5055","cg05680926",1438,4112.2
"5056","cg07316846",1780,4112.8
"5057","cg13188915",3045,4113.2
"5058","cg05544095",1407,4113.8
"5059","cg01335566",340,4114.4
"5060","cg16666964",3785,4115.6
"5061","cg11625262",2699,4117.8
"5062","cg15059804",3460,4120.2
"5063","cg02515739",639,4121
"5064","cg16232296",3686,4122.8
"5065","cg27316710",5835,4123.2
"5066","cg03274539",849,4123.8
"5067","cg10092394",2379,4124
"5068","cg23323891",5044,4125.8
"5069","cg24698655",5327,4126.4
"5070","cg05941060",1490,4126.8
"5071","cg12513975",2906,4127.2
"5072","cg14702589",3400,4127.8
"5073","cg13325233",3068,4128
"5074","cg27121870",5793,4128.2
"5075","cg27315805",5833,4128.2
"5076","cg14012546",3236,4128.6
"5077","cg15304012",3507,4130.2
"5078","cg20627364",4537,4130.2
"5079","cg03093897",816,4130.4
"5080","cg18961101",4242,4131.2
"5081","cg26782833",5722,4131.2
"5082","cg09249494",2197,4131.8
"5083","cg22098660",4798,4132
"5084","cg05508585",1396,4132.2
"5085","cg02833108",729,4132.8
"5086","cg11342941",2641,4133.2
"5087","cg08001014",1922,4133.4
"5088","cg04561753",1162,4134.4
"5089","cg13565129",3120,4134.8
"5090","cg22643760",4907,4135.6
"5091","cg05775862",1457,4135.8
"5092","cg06970454",1694,4135.8
"5093","cg24726370",5332,4136.6
"5094","cg02856792",738,4137.2
"5095","cg00186529",47,4138.6
"5096","cg25458713",5474,4138.6
"5097","cg04072135",1065,4139.8
"5098","cg09958879",2350,4140.6
"5099","cg12627712",2935,4140.8
"5100","cg21424595",4694,4141.8
"5101","cg21923525",4767,4142
"5102","cg08869547",2117,4142.2
"5103","cg16103996",3654,4142.4
"5104","cg24292761",5236,4142.8
"5105","cg25344142",5450,4143
"5106","cg09873409",2327,4143.6
"5107","cg03998227",1039,4144.8
"5108","cg00576474",146,4145.2
"5109","cg19403939",4314,4145.2
"5110","cg08896420",2121,4145.4
"5111","cg15858378",3604,4145.4
"5112","cg22947124",4958,4145.4
"5113","cg03945663",1024,4147
"5114","cg09948350",2347,4147
"5115","cg00373114",89,4148
"5116","cg19894748",4404,4148.2
"5117","cg03271293",847,4149
"5118","cg07214920",1750,4150
"5119","cg10103850",2384,4150.8
"5120","cg11346901",2644,4150.8
"5121","cg20860726",4587,4150.8
"5122","cg12240828",2832,4151.4
"5123","cg25198113",5420,4151.6
"5124","cg00946032",234,4153.2
"5125","cg19910796",4408,4153.2
"5126","cg27513097",5874,4153.6
"5127","cg13348475",3073,4153.8
"5128","cg25708755",5519,4154
"5129","cg22925888",4955,4154.4
"5130","cg06702718",1625,4154.8
"5131","cg27138901",5797,4154.8
"5132","cg18132159",4084,4155.6
"5133","cg02664787",683,4156.2
"5134","cg12539053",2911,4157.4
"5135","cg10803871",2525,4158.6
"5136","cg07937453",1910,4159.8
"5137","cg12640930",2939,4160.2
"5138","cg08867499",2116,4160.4
"5139","cg06276653",1546,4161
"5140","cg24500925",5274,4161.6
"5141","cg20994801",4615,4163.2
"5142","cg11649388",2706,4163.4
"5143","cg27264172",5821,4164.6
"5144","cg03392038",875,4166.4
"5145","cg04926295",1254,4166.8
"5146","cg17906245",4041,4167
"5147","cg05281894",1341,4167.8
"5148","cg03977089",1033,4168.4
"5149","cg12373184",2866,4168.6
"5150","cg14360440",3320,4169
"5151","cg21716282",4727,4169.8
"5152","cg06419093",1572,4170.6
"5153","cg01476795",377,4170.8
"5154","cg20430047",4500,4171.4
"5155","cg02698900",692,4173.2
"5156","cg18822036",4211,4174.4
"5157","cg00401972",99,4175.2
"5158","cg24814801",5349,4176.4
"5159","cg27504079",5871,4176.4
"5160","cg05952475",1494,4176.6
"5161","cg12048341",2786,4177.4
"5162","cg19267248",4282,4177.8
"5163","cg26517491",5668,4178.2
"5164","cg25201998",5421,4179
"5165","cg00689067",168,4179.2
"5166","cg11917755",2765,4179.8
"5167","cg11120049",2594,4180.4
"5168","cg19138214",4263,4180.4
"5169","cg03963391",1029,4180.6
"5170","cg01764559",449,4181.6
"5171","cg02958551",771,4181.8
"5172","cg05343316",1355,4181.8
"5173","cg10132694",2393,4182.2
"5174","cg23473276",5063,4182.2
"5175","cg17827271",4021,4182.6
"5176","cg20417723",4496,4183
"5177","cg18772379",4202,4183.2
"5178","cg19171120",4266,4183.4
"5179","cg17469361",3950,4185
"5180","cg07479001",1818,4185.6
"5181","cg03312792",857,4186
"5182","cg26529778",5671,4186.8
"5183","cg14805868",3415,4187.4
"5184","cg17901858",4039,4187.4
"5185","cg05229275",1326,4187.8
"5186","cg22471695",4881,4190
"5187","cg20671790",4549,4190.2
"5188","cg24521010",5279,4191.6
"5189","cg15501526",3549,4192.4
"5190","cg03396664",877,4192.6
"5191","cg08082455",1937,4192.6
"5192","cg10821976",2532,4193.2
"5193","cg07955933",1914,4193.4
"5194","cg06070269",1517,4193.6
"5195","cg24714864",5330,4194
"5196","ch.7.38331565R",5925,4194
"5197","cg07775417",1875,4195.4
"5198","cg13798290",3179,4195.6
"5199","cg08580591",2060,4196.6
"5200","cg08920810",2129,4197.4
"5201","cg09618309",2270,4197.4
"5202","cg08443305",2028,4197.8
"5203","cg04275695",1107,4198.8
"5204","cg15481221",3546,4200.8
"5205","cg09244601",2195,4201.2
"5206","cg01390061",355,4202.8
"5207","cg05133090",1298,4203.6
"5208","cg03211244",835,4204.4
"5209","cg05233094",1327,4204.4
"5210","cg27289079",5830,4204.4
"5211","cg03307103",856,4204.6
"5212","cg10527606",2481,4205
"5213","cg05222959",1322,4205.6
"5214","cg23803225",5126,4206.4
"5215","cg26169632",5595,4207.8
"5216","cg04390523",1124,4210
"5217","cg04614208",1174,4210.4
"5218","cg06045576",1514,4211.2
"5219","cg02148404",549,4211.4
"5220","cg03083853",812,4211.8
"5221","cg05524038",1401,4211.8
"5222","cg12494774",2901,4212
"5223","cg08256065",1987,4212.2
"5224","cg06624525",1613,4212.8
"5225","cg01525560",390,4213.4
"5226","cg02169279",554,4214
"5227","cg05407135",1367,4214
"5228","cg09770075",2301,4214.6
"5229","cg26517012",5667,4215
"5230","cg10807105",2527,4215.2
"5231","cg14137819",3265,4215.4
"5232","cg26713043",5713,4215.6
"5233","cg26022821",5569,4216
"5234","cg00902195",226,4216.8
"5235","cg05463326",1383,4217
"5236","cg17052964",3863,4217
"5237","cg01352472",346,4217.8
"5238","cg08298946",1996,4217.8
"5239","cg02438892",620,4218.8
"5240","cg15048430",3453,4219.6
"5241","cg10672482",2506,4219.8
"5242","cg01619825",414,4220
"5243","cg11797994",2740,4220.4
"5244","cg15149600",3481,4220.4
"5245","cg08369576",2010,4220.6
"5246","cg05590274",1418,4220.8
"5247","cg00308185",76,4221.6
"5248","cg17956775",4051,4221.8
"5249","cg26063962",5575,4224.6
"5250","cg15344068",3518,4225
"5251","cg01603118",407,4225.4
"5252","cg22305209",4850,4225.8
"5253","cg02231062",570,4226.4
"5254","cg16087826",3650,4226.6
"5255","cg03833141",994,4226.8
"5256","cg09623712",2271,4227.4
